Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
40, Eco3226, 63089, 11482.99, 409.4, 164.6, 0.0
40, Eco3441, 12813, 12887.41, 410.3, 192.9, 0.0
40, Eco4036, 10187, 6448.25, 248.6, 100.8, 0.0
40, Eco4072, 8627, 8599.88, 311.5, 128.3, 0.0
40, Eco4102, 10771, 9741.61, 345.4, 144.3, 0.0
40, Eco4133, 2167, 9178.15, 340.4, 142.1, 0.0
40, Eco4226, 50645, 10385.50, 393.3, 150.7, 0.0
40, Eco4441, 11394, 11805.24, 373.1, 164.2, 0.0
40, Eco5036, 518, 6189.77, 228.6, 102.4, 0.0
40, Eco5102, 1704, 11415.25, 346.4, 151.6, 0.0
40, Eco5133, 2095, 8312.03, 315.3, 121.2, 0.0
40, Eco5226, 79038, 10067.86, 364.7, 138.2, 0.0
40, Eco5441, 24346, 10580.71, 371.0, 155.2, 0.0
40, Eco6036, 416, 5243.37, 227.9, 81.4, 0.0
40, Eco6133, 718, 8841.21, 319.7, 122.5, 0.0
40, Eco6226, 14221, 9283.43, 342.5, 127.0, 0.0
40, Eco6441, 112, 9224.28, 350.5, 133.1, 0.0
40, Eco7133, 1393, 12112.18, 371.7, 146.2, 0.0
40, Eco7226, 46751, 10708.92, 412.2, 155.4, 0.0
40, Eco7441, 8369, 11571.04, 396.6, 171.0, 0.0
45, Eco1072, 115584, 12310.72, 366.7, 158.7, 0.0
45, Eco1102, 62270, 13279.10, 398.6, 171.1, 0.0
45, Eco1133, 2042, 12303.32, 436.7, 171.8, 0.0
45, Eco1226, 20029, 13415.43, 453.3, 193.4, 0.0
45, Eco1441, 3597, 14548.98, 425.4, 200.3, 0.0
45, Eco2072, 474, 10572.32, 311.7, 131.0, 0.0
45, Eco2102, 25182, 10840.48, 337.6, 136.5, 0.0
45, Eco2133, 62492, 11157.70, 388.5, 152.5, 0.0
45, Eco2226, 140769, 11700.29, 417.5, 165.3, 0.0
45, Eco2441, 13252, 13386.64, 411.9, 182.7, 0.0
45, Eco3036, 4122, 8397.75, 252.5, 112.5, 0.0
45, Eco3072, 7998, 9875.59, 316.7, 134.8, 0.0
45, Eco3102, 2702, 10587.58, 325.7, 137.2, 0.0
45, Eco3226, 63089, 11844.89, 425.0, 174.2, 0.0
45, Eco3441, 12813, 12491.02, 397.4, 186.4, 0.0
