Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
50, Eco3226, 63089, 14948.43, 329.1, 140.6, 0.0
50, Eco3441, 12813, 15065.81, 289.4, 139.2, 0.0
50, Eco4036, 10187, 7026.13, 210.4, 83.4, 0.0
50, Eco4072, 8627, 9008.32, 263.7, 106.8, 0.0
50, Eco4102, 10771, 11307.52, 286.5, 118.7, 0.0
50, Eco4133, 2167, 10979.49, 317.8, 131.4, 0.0
50, Eco4226, 50645, 11941.76, 350.6, 139.5, 0.0
50, Eco4441, 11394, 13015.23, 336.5, 146.6, 0.0
50, Eco5036, 518, 6918.11, 204.8, 87.3, 0.0
50, Eco5102, 1704, 11321.80, 281.5, 122.6, 0.0
50, Eco5133, 2095, 9964.12, 286.2, 108.5, 0.0
50, Eco5226, 79038, 10733.28, 340.5, 132.5, 0.0
50, Eco5441, 24346, 11680.49, 351.4, 145.5, 0.0
50, Eco6036, 416, 4923.14, 188.0, 66.3, 0.0
50, Eco6133, 718, 9889.82, 299.4, 116.1, 0.0
50, Eco6226, 14221, 11492.74, 331.0, 126.3, 0.0
50, Eco6441, 112, 10809.63, 399.8, 148.4, 0.0
50, Eco7133, 1393, 11042.62, 345.8, 140.5, 0.0
50, Eco7226, 46751, 12234.67, 354.6, 137.2, 0.0
50, Eco7441, 8369, 13403.17, 330.7, 146.2, 0.0
55, Eco1072, 115584, 13968.77, 389.4, 156.8, 0.0
55, Eco1102, 62270, 14750.94, 405.8, 167.1, 0.0
55, Eco1133, 2042, 16593.91, 412.7, 160.1, 0.0
55, Eco1226, 20029, 16543.48, 438.1, 174.7, 0.0
55, Eco1441, 3597, 15419.67, 440.3, 179.0, 0.0
55, Eco2072, 474, 12683.31, 356.4, 130.9, 0.0
55, Eco2102, 25182, 13645.72, 357.1, 136.2, 0.0
55, Eco2133, 62492, 12301.43, 416.4, 161.0, 0.0
55, Eco2226, 140769, 14696.45, 414.8, 160.2, 0.0
55, Eco2441, 13252, 15719.69, 418.9, 164.0, 0.0
55, Eco3036, 4122, 9564.25, 265.8, 102.1, 0.0
55, Eco3072, 7998, 13200.24, 314.6, 120.8, 0.0
55, Eco3102, 2702, 14427.45, 356.0, 137.0, 0.0
55, Eco3226, 63089, 15436.46, 403.9, 158.1, 0.0
55, Eco3441, 12813, 15917.68, 428.6, 165.3, 0.0
55, Eco4036, 10187, 7451.46, 250.5, 95.3, 0.0
55, Eco4072, 8627, 9618.47, 314.0, 122.3, 0.0
55, Eco4102, 10771, 11974.89, 347.3, 137.2, 0.0
55, Eco4133, 2167, 11543.34, 375.8, 149.4, 0.0
55, Eco4226, 50645, 12540.60, 421.7, 160.1, 0.0
55, Eco4441, 11394, 13701.44, 438.0, 170.5, 0.0
